REGISTRATION_DATE,REGISTRATION_STATE_CGNDE,PURCHASE_COUNT_DELIVERY,FIRST_PURCHASE,LAST_PURCHASE,CUSTOMER_ID,MISC_PURCHASES,HOME_PURCHASES,COSMETICS_PURCHASES,FASHION_PURCHASES,PURCHASE_TOTAL_EUR,DISTINCT_PURCHASE_COUNT,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS
2021-09-21,FRA,,,,15215,,,,,,,android,,,,False,,,,
2021-09-21,BER,28.0,2021-09-22 00:00:00,2022-10-09 00:00:00,15216,1.0,8.0,1.0,18.0,704.352,10.0,android,0.0,0.0,28.0,True,17.0,7.0,14.0,9.708
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2021-12-22 00:00:00,15217,0.0,2.0,0.0,0.0,53.636,2.0,ios,2.0,0.0,0.0,False,12.0,6.0,92.0,10.664
2021-09-21,FRA,1.0,2021-10-18 00:00:00,2021-10-18 00:00:00,15218,0.0,0.0,0.0,1.0,27.324,1.0,web,0.0,0.0,1.0,False,13.0,3.0,,9.53
2021-09-21,FRA,,,,15219,,,,,,,android,,,,False,,,,
2021-09-21,BER,1.0,2022-08-28 00:00:00,2022-08-28 00:00:00,15220,0.0,0.0,0.0,1.0,33.396,1.0,android,0.0,0.0,1.0,False,0.0,3.0,,8.532
2021-09-21,FRA,8.0,2021-10-26 00:00:00,2022-10-30 00:00:00,15221,0.0,8.0,0.0,3.0,240.856,7.0,android,0.0,8.0,3.0,True,0.0,1.0,37.0,1.855
2021-09-21,FRA,1.0,2022-10-03 00:00:00,2022-10-03 00:00:00,15222,0.0,0.0,0.0,1.0,15.18,1.0,ios,1.0,0.0,0.0,True,13.0,7.0,,2.638
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15223,0.0,1.0,0.0,0.0,20.24,1.0,web,0.0,1.0,0.0,True,13.0,7.0,,1.469
2021-09-21,FRA,,,,15224,,,,,,,android,,,,False,,,,
2021-09-21,FRA,3.0,2021-11-28 00:00:00,2022-05-11 00:00:00,15225,0.0,3.0,0.0,1.0,133.584,4.0,ios,4.0,0.0,0.0,False,12.0,4.0,55.0,5.403
2021-09-21,FRA,,,,15226,,,,,,,android,,,,False,,,,
2021-09-21,FRA,1.0,2022-09-09 00:00:00,2022-09-09 00:00:00,15227,0.0,0.0,0.0,1.0,55.66,1.0,android,0.0,0.0,1.0,True,8.0,3.0,,6.128
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2021-10-14 00:00:00,15228,0.0,2.0,0.0,0.0,60.72,2.0,web,0.0,2.0,0.0,True,0.0,2.0,23.0,5.521
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15229,0.0,1.0,0.0,0.0,25.3,1.0,android,0.0,0.0,1.0,True,5.0,1.0,,2.087
2021-09-21,FRA,,,,15230,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15231,,,,,,,ios,,,,True,,,,
2021-09-21,FRA,15.0,2021-09-23 00:00:00,2022-10-27 00:00:00,15232,0.0,10.0,0.0,5.0,605.176,8.0,ios,15.0,0.0,0.0,False,9.0,6.0,29.0,5.206
2021-09-21,FRA,30.0,2021-09-21 00:00:00,2022-10-04 00:00:00,15233,1.0,20.0,1.0,8.0,826.804,12.0,android,0.0,0.0,30.0,True,10.0,2.0,13.0,0.864
2021-09-21,FRA,14.0,2021-11-09 00:00:00,2022-10-29 00:00:00,15234,0.0,7.0,0.0,8.0,527.252,7.0,ios,15.0,0.0,0.0,True,23.0,5.0,25.0,1.261
2021-09-21,FRA,,,,15235,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,9.0,2021-09-21 00:00:00,2022-10-09 00:00:00,15236,0.0,8.0,0.0,1.0,208.472,4.0,web,0.0,9.0,0.0,True,18.0,1.0,48.0,4.397
2021-09-21,BER,1.0,2022-02-20 00:00:00,2022-02-20 00:00:00,15237,0.0,0.0,0.0,1.0,37.444,1.0,ios,1.0,0.0,0.0,False,23.0,3.0,,9.735
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2022-09-06 00:00:00,15238,0.0,1.0,0.0,1.0,44.528,1.0,web,0.0,2.0,0.0,True,2.0,7.0,351.0,11.742
2021-09-21,BER,24.0,2021-09-21 00:00:00,2022-01-19 00:00:00,15239,0.0,15.0,1.0,9.0,607.2,17.0,ios,25.0,0.0,0.0,True,6.0,6.0,5.0,7.629
2021-09-21,FRA,,,,15240,,,,,,,android,,,,False,,,,
2021-09-21,FRA,6.0,2022-03-07 00:00:00,2022-08-15 00:00:00,15241,0.0,5.0,1.0,2.0,271.216,6.0,android,0.0,0.0,8.0,False,0.0,7.0,23.0,7.565
2021-09-21,MUC,,,,15242,,,,,,,android,,,,False,,,,
2021-09-21,BER,1.0,2022-05-22 00:00:00,2022-05-22 00:00:00,15243,0.0,1.0,0.0,0.0,28.336,1.0,ios,0.0,0.0,1.0,False,19.0,2.0,,2.109
2021-09-21,MUC,,,,15244,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15246,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15247,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15248,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15249,,,,,,,android,,,,False,,,,
2021-09-21,FRA,1.0,2022-09-04 00:00:00,2022-09-04 00:00:00,15250,0.0,0.0,0.0,1.0,44.528,1.0,ios,1.0,0.0,0.0,False,22.0,4.0,,1.563
2021-09-21,FRA,1.0,2022-10-11 00:00:00,2022-10-11 00:00:00,15251,0.0,1.0,0.0,0.0,23.276,1.0,android,0.0,0.0,1.0,False,11.0,4.0,,0.617
2021-09-21,FRA,14.0,2021-09-21 00:00:00,2022-10-31 00:00:00,15252,0.0,7.0,0.0,7.0,307.648,5.0,web,0.0,14.0,0.0,True,12.0,1.0,31.0,10.344
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15253,0.0,1.0,0.0,0.0,28.336,1.0,android,0.0,0.0,1.0,False,20.0,4.0,,2.062
2021-09-21,FRA,,,,15254,,,,,,,android,,,,False,,,,
2021-09-21,BER,13.0,2021-09-21 00:00:00,2022-10-17 00:00:00,15255,0.0,1.0,2.0,10.0,439.208,8.0,android,10.0,0.0,3.0,False,16.0,7.0,33.0,4.539
2021-09-21,FRA,,,,15256,,,,,,,android,,,,False,,,,
2021-09-21,BER,18.0,2021-09-21 00:00:00,2022-10-26 00:00:00,15257,1.0,9.0,3.0,5.0,456.412,8.0,web,0.0,18.0,0.0,True,3.0,2.0,24.0,2.56
2021-09-21,FRA,1.0,2022-09-13 00:00:00,2022-09-13 00:00:00,15258,0.0,1.0,0.0,0.0,23.276,1.0,android,1.0,0.0,0.0,True,20.0,6.0,,2.867
2021-09-21,BER,1.0,2022-05-05 00:00:00,2022-05-05 00:00:00,15259,0.0,1.0,0.0,0.0,50.6,1.0,ios,1.0,0.0,0.0,False,3.0,1.0,,9.005
2021-09-21,FRA,,,,15260,,,,,,,ios,,,,False,,,,
2021-09-21,BER,6.0,2021-10-04 00:00:00,2022-10-04 00:00:00,15261,0.0,2.0,0.0,5.0,289.432,5.0,android,0.0,0.0,7.0,False,14.0,2.0,61.0,4.322
2021-09-21,BER,15.0,2021-09-21 00:00:00,2022-10-29 00:00:00,15262,0.0,11.0,0.0,6.0,436.172,10.0,ios,17.0,0.0,0.0,True,10.0,2.0,25.0,11.447
2021-09-21,FRA,,,,15263,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15264,,,,,,,web,,,,True,,,,
2021-09-21,MUC,17.0,2021-10-05 00:00:00,2022-10-30 00:00:00,15265,3.0,6.0,3.0,5.0,295.504,8.0,web,0.0,12.0,5.0,True,8.0,4.0,24.0,2.497
2021-09-21,FRA,,,,15266,,,,,,,ios,,,,False,,,,
2021-09-21,BER,1.0,2022-05-09 00:00:00,2022-05-09 00:00:00,15267,0.0,0.0,0.0,1.0,49.588,1.0,ios,1.0,0.0,0.0,False,2.0,4.0,,1.997
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15268,0.0,1.0,0.0,0.0,34.408,1.0,ios,1.0,0.0,0.0,True,4.0,2.0,,11.563
2021-09-21,BER,,,,15269,,,,,,,web,,,,False,,,,
2021-09-21,FRA,1.0,2021-09-26 00:00:00,2021-09-26 00:00:00,15270,0.0,1.0,0.0,0.0,12.144,1.0,ios,1.0,0.0,0.0,True,1.0,1.0,,6.98
2021-09-21,FRA,,,,15271,,,,,,,android,,,,False,,,,
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15272,0.0,1.0,0.0,0.0,28.336,1.0,ios,1.0,0.0,0.0,True,0.0,6.0,,10.997
2021-09-21,FRA,1.0,2021-09-28 00:00:00,2021-09-28 00:00:00,15273,0.0,0.0,1.0,0.0,123.464,1.0,web,1.0,0.0,0.0,True,15.0,3.0,,8.215
2021-09-21,FRA,,,,15274,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15275,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15276,,,,,,,android,,,,False,,,,
2021-09-21,FRA,41.0,2021-09-21 00:00:00,2022-10-30 00:00:00,15277,8.0,29.0,0.0,9.0,836.924,7.0,android,0.0,18.0,28.0,True,2.0,1.0,9.0,1.977
2021-09-21,BER,,,,15278,,,,,,,web,,,,False,,,,
2021-09-21,FRA,,,,15279,,,,,,,ios,,,,True,,,,
2021-09-21,FRA,,,,15280,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15281,,,,,,,ios,,,,False,,,,
2021-09-21,MUC,,,,15282,,,,,,,android,,,,False,,,,
2021-09-21,MUC,,,,15283,,,,,,,android,,,,False,,,,
2021-09-21,FRA,45.0,2021-09-21 00:00:00,2022-10-02 00:00:00,15284,0.0,24.0,5.0,16.0,852.104,7.0,web,0.0,45.0,0.0,True,14.0,5.0,9.0,8.363
2021-09-21,FRA,,,,15285,,,,,,,android,,,,False,,,,
2021-09-21,FRA,0.0,2021-10-04 00:00:00,2021-10-04 00:00:00,15286,0.0,0.0,0.0,1.0,49.588,1.0,web,0.0,1.0,0.0,True,18.0,6.0,,4.193
2021-09-21,FRA,,,,15287,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15288,,,,,,,web,,,,False,,,,
2021-09-21,MUC,,,,15289,,,,,,,android,,,,False,,,,
2021-09-21,MUC,,,,15290,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15291,,,,,,,android,,,,False,,,,
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2021-11-22 00:00:00,15292,0.0,2.0,0.0,0.0,64.768,2.0,android,0.0,0.0,2.0,False,20.0,6.0,62.0,8.374
2021-09-21,MUC,19.0,2021-09-21 00:00:00,2022-10-17 00:00:00,15293,0.0,15.0,3.0,2.0,286.396,9.0,web,0.0,9.0,11.0,True,22.0,7.0,21.0,0.891
2021-09-21,FRA,,,,15294,,,,,,,ios,,,,False,,,,
2021-09-21,BER,,,,15295,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15296,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,4.0,2021-09-21 00:00:00,2022-09-03 00:00:00,15297,0.0,3.0,0.0,1.0,74.888,3.0,ios,4.0,0.0,0.0,False,18.0,2.0,116.0,1.344
2021-09-21,BER,2.0,2021-10-19 00:00:00,2021-11-23 00:00:00,15298,0.0,2.0,0.0,0.0,55.66,2.0,android,0.0,0.0,2.0,False,20.0,2.0,35.0,7.408
2021-09-21,FRA,,,,15299,,,,,,,web,,,,False,,,,
2021-09-21,FRA,7.0,2021-09-21 00:00:00,2022-09-19 00:00:00,15300,0.0,5.0,1.0,1.0,143.704,6.0,android,0.0,0.0,7.0,True,9.0,1.0,61.0,3.271
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2021-10-25 00:00:00,15301,0.0,1.0,0.0,1.0,67.804,2.0,ios,2.0,0.0,0.0,False,12.0,1.0,34.0,3.746
2021-09-21,FRA,10.0,2021-09-21 00:00:00,2022-10-18 00:00:00,15302,0.0,5.0,1.0,6.0,389.62,7.0,android,0.0,0.0,13.0,False,12.0,5.0,33.0,11.834
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15303,0.0,1.0,0.0,0.0,18.216,1.0,web,0.0,1.0,0.0,True,9.0,1.0,,0.443
2021-09-21,FRA,0.0,2021-11-13 00:00:00,2022-04-24 00:00:00,15304,0.0,7.0,0.0,0.0,146.74,4.0,ios,7.0,0.0,0.0,False,6.0,3.0,27.0,4.205
2021-09-21,BER,,,,15305,,,,,,,ios,,,,False,,,,
2021-09-21,BER,1.0,2021-10-04 00:00:00,2021-10-04 00:00:00,15306,0.0,0.0,0.0,1.0,24.288,1.0,ios,1.0,0.0,0.0,True,14.0,4.0,,4.813
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2022-07-15 00:00:00,15307,0.0,2.0,0.0,5.0,138.644,2.0,ios,7.0,0.0,0.0,True,21.0,5.0,50.0,9.579
2021-09-21,FRA,6.0,2021-09-21 00:00:00,2022-08-31 00:00:00,15308,0.0,5.0,0.0,1.0,194.304,4.0,web,0.0,6.0,0.0,True,19.0,1.0,69.0,11.508
2021-09-21,BER,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15309,0.0,1.0,0.0,0.0,53.636,1.0,web,0.0,1.0,0.0,True,12.0,6.0,,8.828
2021-09-21,BER,2.0,2021-09-24 00:00:00,2022-05-22 00:00:00,15310,0.0,2.0,0.0,0.0,43.516,2.0,ios,2.0,0.0,0.0,True,13.0,4.0,241.0,11.086
2021-09-21,FRA,1.0,2021-10-19 00:00:00,2021-10-19 00:00:00,15311,0.0,0.0,0.0,0.0,35.42,1.0,android,0.0,0.0,1.0,False,0.0,1.0,,6.665
2021-09-21,FRA,0.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15312,0.0,1.0,0.0,0.0,20.24,1.0,web,0.0,1.0,0.0,True,18.0,2.0,,2.201
2021-09-21,FRA,,,,15313,,,,,,,android,,,,False,,,,
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2021-09-22 00:00:00,15314,0.0,2.0,0.0,0.0,38.456,2.0,ios,2.0,0.0,0.0,True,1.0,1.0,1.0,2.751
2021-09-21,BER,11.0,2021-09-21 00:00:00,2022-01-16 00:00:00,15315,0.0,10.0,0.0,1.0,253.0,9.0,android,0.0,0.0,11.0,True,19.0,2.0,12.0,4.911
2021-09-21,FRA,2.0,2022-03-24 00:00:00,2022-09-04 00:00:00,15316,0.0,3.0,0.0,1.0,58.696,2.0,android,0.0,0.0,4.0,False,14.0,6.0,55.0,11.182
2021-09-21,FRA,19.0,2021-09-21 00:00:00,2022-10-16 00:00:00,15317,0.0,10.0,3.0,10.0,520.168,7.0,ios,23.0,0.0,0.0,False,2.0,2.0,18.0,7.115
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15318,0.0,1.0,0.0,0.0,73.876,1.0,web,0.0,1.0,0.0,True,5.0,5.0,,9.272
2021-09-21,FRA,,,,15319,,,,,,,ios,,,,True,,,,
2021-09-21,FRA,0.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15320,0.0,1.0,0.0,0.0,27.324,1.0,android,0.0,0.0,1.0,False,11.0,3.0,,7.69
2021-09-21,FRA,7.0,2021-09-21 00:00:00,2022-04-08 00:00:00,15321,0.0,1.0,1.0,5.0,165.968,5.0,android,0.0,0.0,7.0,False,22.0,3.0,33.0,10.982
2021-09-21,FRA,21.0,2021-09-21 00:00:00,2022-10-31 00:00:00,15322,1.0,9.0,1.0,11.0,497.904,7.0,web,0.0,8.0,14.0,True,23.0,7.0,19.0,7.59
2021-09-21,FRA,,,,15323,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15324,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15325,,,,,,,android,,,,False,,,,
2021-09-21,BER,,,,15326,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,8.0,2021-09-21 00:00:00,2022-10-17 00:00:00,15327,1.0,2.0,1.0,4.0,379.5,6.0,ios,3.0,5.0,0.0,True,2.0,2.0,56.0,0.265
2021-09-21,MUC,,,,15328,,,,,,,android,,,,False,,,,
2021-09-21,FRA,5.0,2021-09-21 00:00:00,2022-09-25 00:00:00,15329,0.0,4.0,0.0,1.0,171.028,4.0,ios,5.0,0.0,0.0,False,1.0,7.0,93.0,0.501
2021-09-21,FRA,1.0,2022-10-25 00:00:00,2022-10-25 00:00:00,15330,0.0,1.0,0.0,0.0,40.48,1.0,android,0.0,0.0,1.0,True,20.0,6.0,,2.266
2021-09-21,FRA,1.0,2022-04-01 00:00:00,2022-04-01 00:00:00,15331,0.0,1.0,0.0,0.0,17.204,1.0,android,0.0,0.0,1.0,True,12.0,5.0,,1.617
2021-09-21,FRA,1.0,2022-01-25 00:00:00,2022-01-25 00:00:00,15332,0.0,1.0,0.0,0.0,54.648,1.0,android,0.0,0.0,1.0,False,14.0,4.0,,6.814
2021-09-21,MUC,,,,15333,,,,,,,android,,,,False,,,,
2021-09-21,MUC,,,,15334,,,,,,,ios,,,,False,,,,
2021-09-21,BER,8.0,2021-09-21 00:00:00,2022-10-06 00:00:00,15335,0.0,1.0,0.0,8.0,330.924,5.0,ios,9.0,0.0,0.0,False,6.0,3.0,48.0,3.398
2021-09-21,FRA,,,,15336,,,,,,,android,,,,False,,,,
2021-09-21,BER,,,,15337,,,,,,,ios,,,,False,,,,
2021-09-21,BER,,,,15338,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15339,0.0,1.0,0.0,0.0,14.168,1.0,ios,1.0,0.0,0.0,False,10.0,7.0,,5.764
2021-09-21,FRA,15.0,2021-09-21 00:00:00,2022-10-29 00:00:00,15340,1.0,14.0,0.0,0.0,749.892,10.0,web,0.0,15.0,0.0,True,16.0,4.0,29.0,7.397
2021-09-21,MUC,1.0,2022-02-14 00:00:00,2022-02-14 00:00:00,15341,0.0,1.0,0.0,0.0,6.072,1.0,ios,1.0,0.0,0.0,True,17.0,5.0,,1.336
2021-09-21,BER,2.0,2021-09-21 00:00:00,2022-05-21 00:00:00,15342,0.0,1.0,0.0,1.0,60.72,2.0,ios,2.0,0.0,0.0,True,14.0,5.0,243.0,10.988
2021-09-21,BER,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15343,0.0,1.0,0.0,0.0,97.152,1.0,ios,1.0,0.0,0.0,False,1.0,2.0,,11.357
2021-09-21,FRA,10.0,2021-09-21 00:00:00,2022-10-25 00:00:00,15344,0.0,5.0,0.0,5.0,312.708,3.0,ios,10.0,0.0,0.0,True,6.0,2.0,44.0,8.53
2021-09-21,FRA,,,,15345,,,,,,,android,,,,False,,,,
2021-09-21,BER,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15346,0.0,1.0,0.0,0.0,21.252,1.0,web,0.0,1.0,0.0,True,23.0,5.0,,3.613
2021-09-21,FRA,,,,15347,,,,,,,android,,,,False,,,,
2021-09-21,BER,,,,15348,,,,,,,android,,,,False,,,,
2021-09-21,FRA,12.0,2021-11-24 00:00:00,2022-09-18 00:00:00,15349,1.0,2.0,3.0,6.0,334.972,4.0,android,0.0,0.0,12.0,False,18.0,4.0,27.0,0.069
2021-09-21,FRA,26.0,2021-09-21 00:00:00,2022-08-22 00:00:00,15350,0.0,10.0,11.0,7.0,634.524,8.0,android,0.0,0.0,28.0,True,22.0,6.0,12.0,6.368
2021-09-21,FRA,6.0,2021-09-21 00:00:00,2022-10-04 00:00:00,15351,0.0,2.0,0.0,4.0,145.728,2.0,ios,6.0,0.0,0.0,False,19.0,2.0,76.0,6.726
2021-09-21,FRA,6.0,2021-09-21 00:00:00,2022-09-19 00:00:00,15352,1.0,3.0,0.0,2.0,130.548,6.0,web,0.0,6.0,0.0,True,11.0,3.0,73.0,10.681
2021-09-21,MUC,,,,15353,,,,,,,android,,,,False,,,,
2021-09-21,FRA,,,,15354,,,,,,,android,,,,False,,,,
2021-09-21,MUC,,,,15355,,,,,,,ios,,,,False,,,,
2021-09-21,BER,20.0,2021-09-21 00:00:00,2022-10-31 00:00:00,15356,1.0,16.0,0.0,3.0,609.224,5.0,web,0.0,20.0,0.0,True,16.0,6.0,21.0,7.914
2021-09-21,FRA,,,,15357,,,,,,,android,,,,False,,,,
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2022-07-04 00:00:00,15358,0.0,0.0,1.0,1.0,34.408,1.0,android,0.0,0.0,2.0,False,8.0,2.0,287.0,4.206
2021-09-21,BER,20.0,2021-09-21 00:00:00,2022-09-28 00:00:00,15359,0.0,6.0,3.0,16.0,831.864,15.0,ios,25.0,0.0,0.0,False,0.0,5.0,16.0,1.138
2021-09-21,FRA,,,,15361,,,,,,,android,,,,False,,,,
2021-09-21,BER,,,,15362,,,,,,,ios,,,,False,,,,
2021-09-21,BER,0.0,2021-10-23 00:00:00,2021-10-23 00:00:00,15363,0.0,1.0,0.0,0.0,12.144,1.0,ios,1.0,0.0,0.0,False,1.0,4.0,,1.141
2021-09-21,FRA,,,,15364,,,,,,,android,,,,False,,,,
2021-09-21,BER,2.0,2021-09-21 00:00:00,2022-01-18 00:00:00,15365,0.0,2.0,0.0,0.0,127.512,2.0,android,0.0,0.0,2.0,False,20.0,1.0,119.0,2.074
2021-09-21,FRA,3.0,2021-09-21 00:00:00,2022-01-31 00:00:00,15366,0.0,1.0,0.0,2.0,69.828,3.0,android,0.0,0.0,3.0,False,2.0,4.0,66.0,7.452
2021-09-21,FRA,,,,15367,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,1.0,2021-10-19 00:00:00,2021-10-19 00:00:00,15368,0.0,1.0,0.0,0.0,56.672,1.0,web,0.0,1.0,0.0,True,13.0,1.0,,4.054
2021-09-21,FRA,31.0,2021-10-07 00:00:00,2022-08-25 00:00:00,15369,2.0,24.0,0.0,5.0,682.088,5.0,android,0.0,0.0,31.0,False,3.0,4.0,11.0,11.548
2021-09-21,BER,,,,15370,,,,,,,ios,,,,False,,,,
2021-09-21,BER,1.0,2022-10-07 00:00:00,2022-10-07 00:00:00,15371,0.0,0.0,0.0,1.0,19.228,1.0,ios,1.0,0.0,0.0,False,7.0,4.0,,7.702
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2022-10-31 00:00:00,15372,0.0,2.0,0.0,1.0,72.864,2.0,android,0.0,0.0,3.0,False,2.0,2.0,203.0,4.128
2021-09-21,FRA,8.0,2021-09-22 00:00:00,2022-10-29 00:00:00,15373,0.0,1.0,0.0,8.0,261.096,5.0,ios,9.0,0.0,0.0,False,15.0,4.0,50.0,7.084
2021-09-21,MUC,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15374,0.0,1.0,0.0,0.0,8.096,1.0,web,0.0,1.0,0.0,True,14.0,7.0,,7.632
2021-09-21,FRA,,,,15375,,,,,,,android,,,,False,,,,
2021-09-21,MUC,,,,15376,,,,,,,android,,,,False,,,,
2021-09-21,FRA,3.0,2022-03-14 00:00:00,2022-10-16 00:00:00,15377,0.0,0.0,0.0,3.0,129.536,1.0,android,0.0,0.0,3.0,False,23.0,3.0,108.0,10.642
2021-09-21,FRA,,,,15378,,,,,,,android,,,,False,,,,
2021-09-21,BER,,,,15379,,,,,,,ios,,,,False,,,,
2021-09-21,BER,33.0,2021-09-21 00:00:00,2022-10-29 00:00:00,15380,0.0,4.0,0.0,32.0,1169.872,17.0,ios,36.0,0.0,0.0,False,16.0,3.0,12.0,11.061
2021-09-21,FRA,,,,15381,,,,,,,android,,,,False,,,,
2021-09-21,FRA,0.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15382,0.0,0.0,0.0,1.0,16.192,1.0,web,0.0,1.0,0.0,True,8.0,1.0,,1.213
2021-09-21,BER,11.0,2021-10-12 00:00:00,2022-10-31 00:00:00,15383,2.0,11.0,0.0,0.0,367.356,7.0,ios,13.0,0.0,0.0,True,16.0,7.0,32.0,5.849
2021-09-21,BER,9.0,2021-09-21 00:00:00,2022-10-31 00:00:00,15384,0.0,1.0,0.0,9.0,266.156,8.0,android,0.0,1.0,9.0,True,17.0,6.0,45.0,3.279
2021-09-21,FRA,,,,15385,,,,,,,android,,,,False,,,,
2021-09-21,FRA,14.0,2022-02-02 00:00:00,2022-08-23 00:00:00,15386,1.0,8.0,1.0,3.0,257.048,4.0,ios,12.0,0.0,2.0,True,19.0,1.0,16.0,3.444
2021-09-21,BER,,,,15387,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15388,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15389,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,1.0,2022-10-15 00:00:00,2022-10-15 00:00:00,15390,0.0,1.0,0.0,0.0,21.252,1.0,android,0.0,0.0,1.0,False,16.0,2.0,,1.833
2021-09-21,MUC,47.0,2021-09-21 00:00:00,2022-10-21 00:00:00,15391,1.0,8.0,12.0,26.0,431.112,21.0,android,0.0,7.0,40.0,True,7.0,1.0,9.0,4.909
2021-09-21,MUC,2.0,2021-09-22 00:00:00,2022-02-15 00:00:00,15392,0.0,1.0,0.0,1.0,13.156,2.0,ios,2.0,0.0,0.0,True,17.0,4.0,146.0,10.83
2021-09-21,FRA,,,,15393,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,,,,15394,,,,,,,android,,,,False,,,,
2021-09-21,MUC,1.0,2022-10-18 00:00:00,2022-10-18 00:00:00,15395,0.0,0.0,0.0,1.0,81.972,1.0,ios,1.0,0.0,0.0,True,5.0,4.0,,7.131
2021-09-21,BER,12.0,2021-09-21 00:00:00,2022-10-15 00:00:00,15396,0.0,1.0,0.0,11.0,789.36,9.0,web,11.0,1.0,0.0,True,15.0,4.0,35.0,1.683
2021-09-21,BER,,,,15397,,,,,,,android,,,,False,,,,
2021-09-21,BER,15.0,2021-10-09 00:00:00,2022-10-24 00:00:00,15398,0.0,0.0,0.0,18.0,797.456,8.0,ios,18.0,0.0,0.0,False,18.0,2.0,22.0,9.878
2021-09-21,FRA,1.0,2021-09-21 00:00:00,2021-09-21 00:00:00,15399,0.0,0.0,0.0,1.0,41.492,1.0,android,0.0,0.0,1.0,False,21.0,4.0,,8.977
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2022-04-18 00:00:00,15400,0.0,1.0,0.0,1.0,73.876,2.0,ios,2.0,0.0,0.0,True,7.0,6.0,210.0,4.371
2021-09-21,BER,,,,15401,,,,,,,ios,,,,False,,,,
2021-09-21,FRA,1.0,2022-01-10 00:00:00,2022-01-10 00:00:00,15402,0.0,0.0,0.0,1.0,15.18,1.0,web,0.0,1.0,0.0,True,17.0,5.0,,5.403
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2021-10-13 00:00:00,15403,0.0,1.0,0.0,1.0,44.528,1.0,ios,2.0,0.0,0.0,True,10.0,2.0,22.0,0.255
2021-09-21,FRA,2.0,2021-09-21 00:00:00,2022-01-26 00:00:00,15404,0.0,0.0,1.0,1.0,85.008,2.0,android,0.0,0.0,2.0,False,9.0,4.0,127.0,4.594
2021-09-21,FRA,1.0,2022-01-19 00:00:00,2022-01-19 00:00:00,15405,0.0,1.0,0.0,0.0,15.18,1.0,android,0.0,0.0,1.0,False,22.0,5.0,,5.48
2021-09-21,FRA,,,,15406,,,,,,,android,,,,False,,,,
